id,choice_set,profil,valg,livstidsindkomst,arbejdsløshed,længde,adgangskvotient,åbenhed,velfærdsarbejde,placering,target,target_variation,arbejdsløshed_target,åbenhed_target,beskæftigelse,sabbatår,køn,storby,forældre_udd,karaktergennemsnit,studie_start,studie_valg,højt_snit
189066185,5,1,1,25 mio,5%,5 år,Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Opfyldt/lighed,Variation,3.g,0,Mand,Uden for de fire store byer,NA,6,0,NA,9 eller under
189066185,5,2,0,21 mio,10%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Opfyldt/lighed,Variation,3.g,0,Mand,Uden for de fire store byer,NA,6,0,NA,9 eller under
189066186,1,1,0,17 mio,20%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
189066186,1,2,1,25 mio,5%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
189066186,2,1,0,13 mio,10%,5 år,Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
189066186,2,2,1,25 mio,15%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
189066186,3,1,1,21 mio,10%,5 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
189066186,3,2,0,17 mio,20%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
189066186,4,1,1,21 mio,10%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
189066186,4,2,0,13 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
189066186,5,1,0,17 mio,15%,"3,5 år",Kun kvote 2,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
189066186,5,2,1,21 mio,10%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,10,0,NA,Over 9
189066187,1,1,1,17 mio,5%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
189066187,1,2,0,13 mio,10%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
189066187,2,1,1,17 mio,15%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
189066187,2,2,0,13 mio,20%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
189066187,3,1,1,25 mio,5%,4 år,10,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
189066187,3,2,0,17 mio,15%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
189066187,4,1,1,13 mio,5%,5 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
189066187,4,2,0,21 mio,20%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
189066187,5,1,1,25 mio,10%,"3,5 år",6,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
189066187,5,2,0,21 mio,15%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
189066189,1,1,1,25 mio,5%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,9,0,NA,9 eller under
189066189,1,2,0,13 mio,15%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,9,0,NA,9 eller under
189066189,2,1,0,25 mio,5%,2 år,Kun kvote 2,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,9,0,NA,9 eller under
189066189,2,2,1,21 mio,15%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,9,0,NA,9 eller under
189066189,3,1,0,17 mio,5%,5 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,9,0,NA,9 eller under
189066189,3,2,1,13 mio,20%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,9,0,NA,9 eller under
189066189,4,1,1,21 mio,15%,2 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,9,0,NA,9 eller under
189066189,4,2,0,17 mio,20%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,9,0,NA,9 eller under
189066189,5,1,0,17 mio,15%,4 år,6,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,9,0,NA,9 eller under
189066189,5,2,1,21 mio,5%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,9,0,NA,9 eller under
189066190,1,1,0,21 mio,20%,4 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,MVU,8,0,NA,9 eller under
189066190,1,2,1,13 mio,5%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,MVU,8,0,NA,9 eller under
189066190,2,1,1,25 mio,15%,"3,5 år",Alle optaget,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,MVU,8,0,NA,9 eller under
189066190,2,2,0,17 mio,10%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,MVU,8,0,NA,9 eller under
189066190,3,1,1,25 mio,10%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,MVU,8,0,NA,9 eller under
189066190,3,2,0,21 mio,15%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,MVU,8,0,NA,9 eller under
189066190,4,1,0,13 mio,20%,"3,5 år",10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,MVU,8,0,NA,9 eller under
189066190,4,2,1,17 mio,10%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,MVU,8,0,NA,9 eller under
189066190,5,1,0,25 mio,5%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,MVU,8,0,NA,9 eller under
189066190,5,2,1,13 mio,15%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,MVU,8,0,NA,9 eller under
189066191,1,1,0,13 mio,5%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,Uden for de fire store byer,Gymnasial,8.5,0,NA,9 eller under
189066191,1,2,1,17 mio,10%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,Uden for de fire store byer,Gymnasial,8.5,0,NA,9 eller under
189066191,2,1,1,25 mio,10%,5 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,8.5,0,NA,9 eller under
189066191,2,2,0,21 mio,15%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,8.5,0,NA,9 eller under
189066191,3,1,1,25 mio,5%,5 år,Alle optaget,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,Gymnasial,8.5,0,NA,9 eller under
189066191,3,2,0,13 mio,15%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,Gymnasial,8.5,0,NA,9 eller under
189066191,4,1,0,17 mio,20%,"3,5 år",10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,8.5,0,NA,9 eller under
189066191,4,2,1,21 mio,20%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,8.5,0,NA,9 eller under
189066191,5,1,1,25 mio,5%,"3,5 år",10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,8.5,0,NA,9 eller under
189066191,5,2,0,13 mio,15%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,Gymnasial,8.5,0,NA,9 eller under
189066192,1,1,1,13 mio,5%,5 år,6,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,4.6,0,NA,9 eller under
189066192,1,2,0,17 mio,20%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,4.6,0,NA,9 eller under
189066192,2,1,1,17 mio,5%,"3,5 år",Kun kvote 2,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,4.6,0,NA,9 eller under
189066192,2,2,0,13 mio,10%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,4.6,0,NA,9 eller under
189066192,3,1,0,13 mio,20%,4 år,Kun kvote 2,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,4.6,0,NA,9 eller under
189066192,3,2,1,21 mio,15%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,4.6,0,NA,9 eller under
189066192,4,1,1,25 mio,15%,5 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,4.6,0,NA,9 eller under
189066192,4,2,0,13 mio,10%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,LVU,4.6,0,NA,9 eller under
189066192,5,1,0,13 mio,20%,4 år,6,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,4.6,0,NA,9 eller under
189066192,5,2,1,21 mio,5%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,LVU,4.6,0,NA,9 eller under
189066193,1,1,0,21 mio,5%,4 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,MVU,6,0,NA,9 eller under
189066193,1,2,1,25 mio,15%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,MVU,6,0,NA,9 eller under
189066193,2,1,0,13 mio,20%,"3,5 år",Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,MVU,6,0,NA,9 eller under
189066193,2,2,1,17 mio,5%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,MVU,6,0,NA,9 eller under
189066193,3,1,0,13 mio,20%,5 år,10,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,MVU,6,0,NA,9 eller under
189066193,3,2,1,21 mio,15%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,MVU,6,0,NA,9 eller under
189066193,4,1,0,21 mio,10%,2 år,6,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,MVU,6,0,NA,9 eller under
189066193,4,2,1,25 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,MVU,6,0,NA,9 eller under
189066193,5,1,0,25 mio,10%,"3,5 år",10,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,MVU,6,0,NA,9 eller under
189066193,5,2,1,17 mio,20%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Mand,Uden for de fire store byer,MVU,6,0,NA,9 eller under
189066194,1,1,1,13 mio,20%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,KVU,6,0,NA,9 eller under
189066194,1,2,0,25 mio,10%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,KVU,6,0,NA,9 eller under
189066194,2,1,0,17 mio,15%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,KVU,6,0,NA,9 eller under
189066194,2,2,1,21 mio,20%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,KVU,6,0,NA,9 eller under
189066194,3,1,1,13 mio,5%,"3,5 år",Kun kvote 2,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Kvinde,Uden for de fire store byer,KVU,6,0,NA,9 eller under
189066194,3,2,0,17 mio,10%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Kvinde,Uden for de fire store byer,KVU,6,0,NA,9 eller under
189066194,4,1,0,17 mio,20%,"3,5 år",10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,KVU,6,0,NA,9 eller under
189066194,4,2,1,25 mio,15%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,KVU,6,0,NA,9 eller under
189066194,5,1,0,13 mio,20%,5 år,Alle optaget,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,KVU,6,0,NA,9 eller under
189066194,5,2,1,25 mio,5%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,KVU,6,0,NA,9 eller under
189066195,1,1,0,21 mio,15%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,4,0,NA,9 eller under
189066195,1,2,1,25 mio,10%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,4,0,NA,9 eller under
189066195,2,1,1,17 mio,15%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,4,0,NA,9 eller under
189066195,2,2,0,13 mio,5%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,4,0,NA,9 eller under
189066195,3,1,0,13 mio,20%,"3,5 år",10,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,4,0,NA,9 eller under
189066195,3,2,1,25 mio,10%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,4,0,NA,9 eller under
189066195,4,1,1,25 mio,5%,"3,5 år",10,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,4,0,NA,9 eller under
189066195,4,2,0,21 mio,20%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,4,0,NA,9 eller under
189066195,5,1,1,21 mio,5%,2 år,6,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,4,0,NA,9 eller under
189066195,5,2,0,13 mio,10%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Mand,Uden for de fire store byer,KVU,4,0,NA,9 eller under
189066197,1,1,0,13 mio,15%,4 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9.6,0,NA,Over 9
189066197,1,2,1,21 mio,10%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9.6,0,NA,Over 9
189066197,2,1,1,25 mio,5%,2 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9.6,0,NA,Over 9
189066197,2,2,0,17 mio,20%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9.6,0,NA,Over 9
189066197,3,1,1,17 mio,5%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9.6,0,NA,Over 9
189066197,3,2,0,13 mio,10%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9.6,0,NA,Over 9
189066197,4,1,1,25 mio,15%,5 år,6,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9.6,0,NA,Over 9
189066197,4,2,0,13 mio,20%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9.6,0,NA,Over 9
